DTM,HZB,IDiga,AREA,Q,R,P,T,ET_mmday
2013-01-26,207308,1004,24137.8,59.4,0.2126192113614331,0.00218588655116036,-9.229353666305542,0.12500104308128357
2013-01-28,207290,1003,12623,28.6,0.19575695159629247,1.1319915029162075,-2.2171455852221698,0.1473270058631897
2013-01-28,207308,1004,24137.8,57,0.20402853615491057,1.391976061859168,-2.717671424150467,0.15005753934383392
2013-01-30,207290,1003,12623,42,0.287475243602947,3.797624208731577,6.306382179260254,0.2415589839220047
2013-01-30,207308,1004,24137.8,71.6,0.25628847699458934,5.12407847866416,5.335247755050659,0.20254194736480713
2013-02-01,207290,1003,12623,71.8,0.4914457735878951,2.4303482859395444,3.9891276359558105,0.3937734067440033
2013-02-01,207308,1004,24137.8,224,0.8017963526087714,1.7797611840069294,3.753854274749756,0.3770942687988281
2013-02-03,207290,1003,12623,96.5,0.6605085954210569,0.23502330435439944,-1.0133076384663582,0.39103788137435913
2013-02-03,207308,1004,24137.8,280,1.0022454407609642,0.30953100323677063,-1.0391824655234814,0.3718668520450592
2013-02-05,207290,1003,12623,96.9,0.6632464548839421,1.9363925755023956,2.8444615602493286,0.21197432279586792
2013-02-05,207308,1004,24137.8,245,0.8769647606658436,2.8970895409584045,2.7218828797340393,0.20158755779266355
2013-02-07,207290,1003,12623,96.7,0.6618775251524994,0.05114674777723849,-1.9599234834313393,0.4165320098400116
2013-02-07,207308,1004,24137.8,281,1.0058248887636818,0.1437580712372437,-2.2433642968535423,0.3889358937740326
2013-02-09,207290,1003,12623,97.1,0.6646153846153846,0.44697954691946507,-2.8121785819530487,0.3936995267868042
2013-02-09,207308,1004,24137.8,214,0.766001872581594,0.6068377193296328,-3.312891185283661,0.36023810505867004
2013-02-11,207290,1003,12623,56.3,0.38535371940109325,0.7907707616686821,-3.531898617744446,0.19980619847774503
2013-02-11,207308,1004,24137.8,144,0.515440512391353,0.8543991595506668,-3.604489743709564,0.21471168100833893
2013-02-13,207290,1003,12623,69.7,0.4770720114077478,1.7898468673229218,-2.6626554280519485,0.2058065235614777
2013-02-13,207308,1004,24137.8,140,0.5011227203804821,2.741132006049156,-2.084264323115349,0.1963345557451248
2013-02-15,207290,1003,12623,42.8,0.29295096252871744,0.668492816388607,-0.7333041131496429,0.22916889190673828
2013-02-15,207308,1004,24137.8,111,0.3973187283016679,0.6432721242308617,-0.5445004254579544,0.22901201248168945
2013-02-17,207290,1003,12623,47.4,0.32443634635189733,0.16584366845199838,-1.0233708582818508,0.2639063894748688
2013-02-17,207308,1004,24137.8,107,0.383000936290797,0.13295091968029735,-0.801854208111763,0.24336117506027224
2013-02-19,207290,1003,12623,39,0.2669412976313079,2.560315566137433,-1.6999396234750748,0.4265247881412506
2013-02-19,207308,1004,24137.8,92.5,0.3310989402513899,3.1844332106411457,-1.7389758825302124,0.3915850818157196
2013-02-21,207290,1003,12623,38.8,0.2655723678998653,0.06361338833812624,-5.837180137634277,0.348216712474823
2013-02-21,207308,1004,24137.8,92.9,0.3325307194524771,0.09457817627117038,-5.78727662563324,0.32461851835250854
2013-02-23,207290,1003,12623,32.1,0.21971322189653808,9.946086287498474,-1.9854034036397936,0.33537477254867554
2013-02-23,207308,1004,24137.8,80.7,0.2888614538193207,9.410699337720873,-1.637122243642807,0.3134263753890991
